,title_year,start_year,runtime_minutes,genres,averagerating,numvotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,Unknown,War,Western,release_date,production_budget,domestic_gross,worldwide_gross,total_gross,gross_less_budget
940,Sherlock Gnomes (2018),2018,86.0,"Adventure,Animation,Comedy",5.1,8030,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-23,59000000,43242871,87527651,130770522,71770522
957,Strangerland (2015),2015,112.0,"Drama,Mystery,Thriller",5.2,7999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015-07-10,10000000,17472,161097,178569,-9821431
1019,The Square (2013),2013,108.0,"Documentary,Drama,History",8.1,7998,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-25,1500000,124244,176262,300506,-1199494
522,Norm of the North (2016),2016,90.0,"Adventure,Animation,Comedy",3.6,7951,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-15,18000000,17062499,30535660,47598159,29598159
1045,Kevin Hart: Let Me Explain (2013),2013,75.0,"Comedy,Documentary",6.8,7880,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-03,2500000,32244051,32327255,64571306,62071306
1237,Criminal Activities (2015),2015,94.0,"Crime,Drama,Thriller",5.8,7739,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-11-20,7000000,0,386744,386744,-6613256
245,The Future (2011),2011,91.0,"Drama,Fantasy,Romance",6.2,7648,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-07-29,1000000,568662,1239174,1807836,807836
698,Cirque du Soleil: Worlds Away (2012),2012,91.0,Fantasy,6.8,7643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-21,25000000,12512862,28012862,40525724,15525724
898,Addicted (2014),2014,106.0,"Drama,Thriller",5.2,7640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014-10-10,5000000,17390770,17499242,34890012,29890012
1117,Dolphin Tale 2 (2014),2014,107.0,"Drama,Family",6.4,7579,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-09-12,36000000,42024533,57824533,99849066,63849066
644,Joyful Noise (2012),2012,118.0,"Comedy,Drama,Music",5.8,7575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-13,27500000,30932113,31157914,62090027,34590027
375,Wolves (2014),2014,91.0,"Action,Fantasy,Horror",5.3,7312,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-11-14,18000000,0,94953,94953,-17905047
1034,Plastic (2014),2014,102.0,"Action,Comedy,Crime",6.0,7234,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-09-26,10000000,0,575371,575371,-9424629
1111,Happy Christmas (2014),2014,82.0,"Comedy,Drama",5.5,7217,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-25,70000,30312,30312,60624,-9376
276,The Tempest (2010),2010,110.0,"Comedy,Drama,Fantasy",5.4,7073,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-10,20000000,277943,277943,555886,-19444114
624,Circumstance (2011),2011,107.0,Drama,5.9,7055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-26,900000,454121,958978,1413099,513099
180,Accidental Love (2015),2015,100.0,"Comedy,Romance",4.1,7048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015-03-17,26000000,0,135436,135436,-25864564
632,Into the Grizzly Maze (2015),2015,94.0,"Action,Adventure,Drama",5.3,7006,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-05-19,10000000,0,0,0,-10000000
692,Madea's Big Happy Family (2011),2011,106.0,"Comedy,Drama",4.7,6996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-22,25000000,53345287,54160818,107506105,82506105
939,Falcon Rising (2014),2014,103.0,"Action,Adventure",5.8,6955,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-09-04,4500000,11774,11774,23548,-4476452
1024,Frontera (2014),2014,103.0,"Drama,Thriller,Western",6.6,6861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2014-09-05,2300000,59696,59696,119392,-2180608
1446,Proud Mary (2018),2018,89.0,"Action,Crime,Drama",4.9,6805,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-12,30000000,20868638,21709539,42578177,12578177
378,For Colored Girls (2010),2010,133.0,Drama,6.1,6728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11-05,21000000,37729698,38017873,75747571,54747571
1223,Jem and the Holograms (2015),2015,118.0,"Adventure,Drama,Family",4.1,6683,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-23,5000000,2184640,2368937,4553577,-446423
1451,Action Point (2018),2018,85.0,Comedy,5.0,6657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-01,19000000,5059608,5103675,10163283,-8836717
1476,Hearts Beat Loud (2018),2018,97.0,"Comedy,Drama,Music",6.9,6543,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-08,2000000,2386254,2420962,4807216,2807216
184,Freakonomics (2010),2010,93.0,Documentary,6.4,6466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,2900000,101270,172867,274137,-2625863
1285,Do You Believe? (2015),2015,120.0,Drama,6.1,6462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-03-20,2300000,12985600,14304931,27290531,24990531
300,Our Family Wedding (2010),2010,103.0,"Comedy,Romance",4.9,6417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010-03-12,14000000,20255281,21410546,41665827,27665827
1379,Middle School: The Worst Years of My Life (2016),2016,92.0,"Comedy,Family",6.1,6413,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-07,8500000,20007149,23311293,43318442,34818442
1171,Zipper (2015),2015,112.0,"Drama,Thriller",5.8,6120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-08-28,4500000,0,0,0,-4500000
1433,Acrimony (2018),2018,120.0,"Drama,Romance,Thriller",5.7,6119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018-03-30,20000000,43549096,46627836,90176932,70176932
1301,Woodlawn (2015),2015,123.0,"Drama,Sport",6.5,6070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-10-16,13000000,14394097,14403703,28797800,15797800
1156,Captive (2015),2015,97.0,"Action,Crime,Drama",5.4,6017,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-18,2000000,2583301,2791973,5375274,3375274
446,Zambezia (2012),2012,83.0,"Adventure,Animation,Comedy",5.8,6010,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-31,20000000,0,34454336,34454336,14454336
1490,Unplanned (2019),2019,106.0,"Biography,Drama",6.3,5945,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-29,6000000,18107621,18107621,36215242,30215242
744,Won't Back Down (2012),2012,121.0,Drama,6.4,5915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-09-28,19000000,5310554,5745503,11056057,-7943943
964,The Dirties (2013),2013,83.0,"Crime,Drama",6.8,5728,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-04,55000,0,0,0,-55000
954,ABCD (Any Body Can Dance) (2013),2013,160.0,"Drama,Music",6.4,5695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013-02-08,1900000,222098,10137234,10359332,8459332
1480,"Paul, Apostle of Christ (2018)",2018,108.0,"Adventure,Biography,Drama",6.7,5662,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-23,5000000,17547999,25529498,43077497,38077497
876,Khiladi 786 (2012),2012,141.0,"Action,Comedy",4.4,5648,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-07,5600000,385422,14683763,15069185,9469185
747,Sparkle (2012),2012,116.0,"Drama,Music",5.7,5643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012-08-17,10000000,24397469,24660323,49057792,39057792
1431,Diary of a Wimpy Kid: The Long Haul (2017),2017,91.0,"Comedy,Family",4.4,5635,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,22000000,20738724,35609577,56348301,34348301
1196,Pound of Flesh (2015),2015,104.0,"Action,Thriller",5.2,5511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-05-15,7500000,0,0,0,-7500000
416,My Girlfriend's Boyfriend (2010),2010,84.0,"Comedy,Romance",5.8,5461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010-05-01,1400000,0,0,0,-1400000
768,Glee: The 3D Concert Movie (2011),2011,84.0,"Documentary,Music",5.4,5449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-12,9000000,11862398,17462398,29324796,20324796
1347,Almost Christmas (2016),2016,111.0,"Comedy,Drama",6.1,5212,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-11,17000000,42065185,42493506,84558691,67558691
1339,The Star (2017),2017,86.0,"Adventure,Animation,Comedy",6.1,5159,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-17,20000000,40847995,62758010,103606005,83606005
779,Exeter (2015),2015,91.0,"Horror,Mystery,Thriller",4.5,5156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2015-09-01,25000,0,489792,489792,464792
1218,Not Cool (2014),2014,93.0,"Comedy,Drama,Romance",4.5,5089,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014-09-19,800000,35688,35688,71376,-728624
810,Kevin Hart: Laugh at My Pain (2011),2011,89.0,"Comedy,Documentary",7.4,5081,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-09,750000,7706436,7712436,15418872,14668872
1243,My All-American (2015),2015,118.0,"Biography,Drama,Sport",7.2,5058,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-11-13,20000000,2246000,2246000,4492000,-15508000
445,Khumba (2013),2013,85.0,"Adventure,Animation,Family",5.7,4984,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-12-06,15000000,0,20898221,20898221,5898221
702,After (2012),2012,90.0,"Drama,Fantasy,Mystery",5.5,4881,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012-12-31,650000,0,0,0,-650000
1418,Just Getting Started (2017),2017,91.0,"Action,Comedy",4.4,4829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-12-08,22000000,6069605,6756412,12826017,-9173983
1195,The Nut Job 2: Nutty by Nature (2017),2017,91.0,"Adventure,Animation,Comedy",5.5,4820,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-08-11,40000000,28370522,57438389,85808911,45808911
359,When the Bough Breaks (2016),2016,107.0,"Crime,Drama,Horror",5.1,4729,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09,10000000,29747603,30768449,60516052,50516052
909,Coffee Town (2013),2013,87.0,Comedy,6.6,4666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-09,2000000,0,0,0,-2000000
342,The Extra Man (2010),2010,108.0,Comedy,5.9,4580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-07-30,7000000,453377,492108,945485,-6054515
635,Peeples (2013),2013,95.0,"Comedy,Romance",5.3,4452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013-05-10,11000000,9177065,9307166,18484231,7484231
427,Letters to God (2010),2010,110.0,"Drama,Family",6.3,4443,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09,3000000,2848587,3237452,6086039,3086039
1089,Heli (2013),2013,105.0,"Crime,Drama,Romance",6.8,4379,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013-12-31,1000000,0,552614,552614,-447386
306,There Be Dragons (2011),2011,122.0,"Biography,Drama,War",5.8,4326,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-05-06,36000000,1069334,4020990,5090324,-30909676
236,Same Kind of Different as Me (2017),2017,119.0,"Biography,Drama",6.5,4319,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-20,6500000,6423605,6423605,12847210,6347210
1162,Stung (2015),2015,87.0,"Action,Adventure,Comedy",5.1,4257,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-07-03,2500000,0,0,0,-2500000
257,Salvation Boulevard (2011),2011,96.0,"Action,Comedy,Drama",5.3,4220,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-15,5500000,28468,28468,56936,-5443064
499,For Greater Glory: The True Story of Cristiada (2012),2012,145.0,"Drama,History,War",6.6,4202,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012-06-01,12000000,5669081,10026255,15695336,3695336
827,Straight A's (2013),2013,91.0,"Comedy,Drama",5.7,4197,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-03-19,2000000,0,0,0,-2000000
1203,Close Range (2015),2015,80.0,"Action,Crime",5.0,3974,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-11,3000000,0,0,0,-3000000
1113,Drive Hard (2014),2014,92.0,"Action,Comedy,Crime",4.4,3907,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-03,12000000,0,0,0,-12000000
41,Barry Munday (2010),2010,95.0,"Comedy,Drama,Romance",5.9,3846,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010-10-01,3000000,0,0,0,-3000000
653,Another Happy Day (2011),2011,119.0,"Comedy,Drama",6.0,3793,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-18,4000000,9120,978527,987647,-3012353
1308,Kicks (2016),2016,80.0,"Adventure,Drama",6.3,3789,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09,10000000,150191,150191,300382,-9699618
1427,Miss Bala (2019),2019,104.0,"Action,Crime,Drama",5.5,3738,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-01,15000000,14998027,15362298,30360325,15360325
926,Stranded (2013),2013,84.0,"Horror,Sci-Fi",3.5,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013-07-26,1900000,0,285593,285593,-1614407
633,The Virginity Hit (2010),2010,86.0,Comedy,4.6,3696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-24,2000000,636706,636706,1273412,-726588
1361,American Hero (2015),2015,86.0,"Action,Comedy,Drama",4.9,3661,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-11,1000000,0,26,26,-999974
553,Dum Maaro Dum (2011),2011,128.0,"Action,Crime,Drama",6.2,3616,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-22,5200000,564489,11633427,12197916,6997916
821,Closer to the Moon (2014),2014,112.0,"Comedy,Crime,Drama",7.0,3585,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-04-17,1500000,0,5396,5396,-1494604
1390,The Secret Life of Pets 2 (2019),2019,86.0,"Adventure,Animation,Comedy",6.6,3467,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-07,80000000,63795655,113351496,177147151,97147151
905,Plush (2013),2013,99.0,"Drama,Music,Thriller",5.4,3462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013-09-13,2000000,3080,28864,31944,-1968056
1110,Greater (2016),2016,130.0,"Biography,Family,Sport",7.2,3438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016-08-26,9000000,2000093,2000093,4000186,-4999814
480,Snow Flower and the Secret Fan (2011),2011,104.0,"Drama,History",6.1,3429,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-07-15,6000000,1348205,11348205,12696410,6696410
351,Gunless (2010),2010,89.0,"Action,Comedy,Drama",6.5,3376,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-30,9900000,458054,458054,916108,-8983892
543,The Other Dream Team (2012),2012,89.0,"Documentary,Sport",8.4,3332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012-09-28,500000,134109,314444,448553,-51447
844,Hansel & Gretel Get Baked (2013),2013,86.0,"Comedy,Horror",4.3,3225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-06-25,4500000,0,0,0,-4500000
143,The Nutcracker in 3D (2010),2010,110.0,"Action,Family,Fantasy",4.3,3119,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11-24,90000000,195459,20466016,20661475,-69338525
1312,90 Minutes in Heaven (2015),2015,121.0,Drama,4.8,3105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-11,5000000,4816142,4816142,9632284,4632284
1208,#Horror (2015),2015,101.0,"Crime,Drama,Horror",3.0,3092,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-11-20,1500000,0,0,0,-1500000
1447,Wonder Park (2019),2019,85.0,"Adventure,Animation,Comedy",5.7,3091,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-15,100000000,45216793,115149422,160366215,60366215
660,Darling Companion (2012),2012,103.0,"Comedy,Drama,Romance",5.1,3085,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-04-20,12000000,793352,1200346,1993698,-10006302
1144,Bitter Harvest (2017),2017,103.0,"Drama,Romance,War",6.1,3057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017-02-24,21000000,557241,606162,1163403,-19836597
1373,The Perfect Match (2016),2016,96.0,"Comedy,Romance",4.9,3052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016-03-11,5000000,9669521,10182050,19851571,14851571
968,Grace Unplugged (2013),2013,102.0,"Drama,Music",6.2,3006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-04,1700000,2507159,2507159,5014318,3314318
1199,The Walking Deceased (2015),2015,88.0,"Comedy,Horror",3.5,2914,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-03-20,2000000,0,0,0,-2000000
126,The Young Messiah (2016),2016,111.0,"Drama,Fantasy",5.6,2882,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-03-11,16800000,6469813,7313697,13783510,-3016490
274,London Fields (2018),2018,118.0,"Crime,Mystery,Thriller",4.3,2871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018-10-26,8000000,252676,433732,686408,-7313592
494,Higher Ground (2011),2011,109.0,Drama,6.3,2869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-23,1800000,841056,842693,1683749,-116251
671,Blue Like Jazz (2012),2012,108.0,"Comedy,Drama",5.9,2810,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-13,1200000,595018,595018,1190036,-9964
1170,Antibirth (2016),2016,94.0,Horror,4.9,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-02,2500000,0,0,0,-2500000
836,Home Run (2013),2013,113.0,"Drama,Sport",6.0,2745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013-04-19,1200000,2859955,2859955,5719910,4519910
170,Love Ranch (2010),2010,117.0,"Biography,Comedy,Drama",5.6,2742,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-30,25000000,137885,146149,284034,-24715966
1486,Teefa in Trouble (2018),2018,155.0,"Action,Comedy,Crime",7.4,2724,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-07-20,1500000,0,98806,98806,-1401194
625,Creature (2011),2011,93.0,Horror,3.7,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-09,3000000,331000,331000,662000,-2338000
859,Elsa & Fred (2014),2014,93.0,"Comedy,Drama,Romance",6.5,2711,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014-11-07,10000000,67657,197901,265558,-9734442
1084,Atlas Shrugged: Who Is John Galt? (2014),2014,99.0,"Drama,Mystery,Sci-Fi",4.4,2661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014-09-12,5000000,851690,851690,1703380,-3296620
1362,Air Strike (2018),2018,120.0,"Action,Adventure,Drama",3.3,2536,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-26,65000000,0,516279,516279,-64483721
858,Swelter (2014),2014,96.0,"Action,Crime,Drama",4.6,2536,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-12,8000000,0,44197,44197,-7955803
1008,Zombie Hunter (2013),2013,93.0,"Action,Comedy,Horror",3.5,2372,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-08,1000000,0,0,0,-1000000
109,Reach Me (2014),2014,95.0,"Comedy,Crime,Drama",4.9,2304,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-11-21,5000000,0,0,0,-5000000
1146,Barbecue (2014),2014,98.0,Comedy,6.1,2301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-12-26,10000000,388,247565,247953,-9752047
720,Airborne (2012),2012,81.0,"Comedy,Crime,Horror",3.9,2248,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-09-14,1200000,0,0,0,-1200000
753,Girls Gone Dead (2012),2012,104.0,"Comedy,Horror",3.5,2230,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-17,500000,0,0,0,-500000
1422,Let There Be Light (2017),2017,100.0,Drama,4.8,2179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-27,3000000,7233471,7241309,14474780,11474780
1104,Higher Power (2018),2018,93.0,"Action,Sci-Fi,Thriller",5.3,2152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018-05-11,500000,528,528,1056,-498944
1286,Code of Honor (2016),2016,106.0,"Action,Crime,Thriller",4.2,1961,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016-05-06,8000000,0,0,0,-8000000
1023,Broken Horses (2015),2015,101.0,"Action,Crime,Drama",5.7,1957,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-01,15000000,0,3471,3471,-14996529
